id,description,name,name_with_namespace,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.avatar_url,namespace.web_url
10999,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,diot-dio-16ch-opt-24v,diot / diot-dio-16ch-opt-24v,diot-dio-16ch-opt-24v,diot/diot-dio-16ch-opt-24v,2019-02-13T14:29:45.733Z,main,[],[],ssh://git@ohwr.org:7999/diot/diot-dio-16ch-opt-24v.git,https://ohwr.org/diot/diot-dio-16ch-opt-24v.git,https://ohwr.org/diot/diot-dio-16ch-opt-24v,,0.0,,0,2019-02-13T14:29:45.733Z,9364,diot,diot,group,diot,,,https://ohwr.org/groups/diot
10998,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,dces-dtrhf-ser1ch-v1,dces / dces-dtrhf-ser1ch-v1,dces-dtrhf-ser1ch-v1,dces/dces-dtrhf-ser1ch-v1,2019-02-13T14:29:45.223Z,master,[],[],ssh://git@ohwr.org:7999/dces/dces-dtrhf-ser1ch-v1.git,https://ohwr.org/dces/dces-dtrhf-ser1ch-v1.git,https://ohwr.org/dces/dces-dtrhf-ser1ch-v1,https://ohwr.org/dces/dces-dtrhf-ser1ch-v1/-/blob/master/README.rst,0.0,,0,2019-03-07T17:28:03.499Z,9363,dces,dces,group,dces,,,https://ohwr.org/groups/dces
10997,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,nanofip-gateware,cern-fip / nanofip / nanofip-gateware,nanofip-gateware,cern-fip/nanofip/nanofip-gateware,2019-02-13T14:29:44.500Z,master,[],[],ssh://git@ohwr.org:7999/cern-fip/nanofip/nanofip-gateware.git,https://ohwr.org/cern-fip/nanofip/nanofip-gateware.git,https://ohwr.org/cern-fip/nanofip/nanofip-gateware,https://ohwr.org/cern-fip/nanofip/nanofip-gateware/-/blob/master/README,0.0,,0,2019-03-07T17:27:17.650Z,9362,nanofip,nanofip,group,cern-fip/nanofip,9359.0,,https://ohwr.org/groups/cern-fip/nanofip
10996,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,masterfip-tst,cern-fip / masterfip / masterfip-tst,masterfip-tst,cern-fip/masterfip/masterfip-tst,2019-02-13T14:29:43.593Z,master,[],[],ssh://git@ohwr.org:7999/cern-fip/masterfip/masterfip-tst.git,https://ohwr.org/cern-fip/masterfip/masterfip-tst.git,https://ohwr.org/cern-fip/masterfip/masterfip-tst,,0.0,,0,2019-03-07T17:28:57.233Z,9361,masterfip,masterfip,group,cern-fip/masterfip,9359.0,,https://ohwr.org/groups/cern-fip/masterfip
10995,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,masterfip-sw,cern-fip / masterfip / masterfip-sw,masterfip-sw,cern-fip/masterfip/masterfip-sw,2019-02-13T14:29:39.433Z,main,[],[],ssh://git@ohwr.org:7999/cern-fip/masterfip/masterfip-sw.git,https://ohwr.org/cern-fip/masterfip/masterfip-sw.git,https://ohwr.org/cern-fip/masterfip/masterfip-sw,,0.0,,0,2019-02-13T14:29:39.433Z,9361,masterfip,masterfip,group,cern-fip/masterfip,9359.0,,https://ohwr.org/groups/cern-fip/masterfip
10994,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,masterfip-gw,cern-fip / masterfip / masterfip-gw,masterfip-gw,cern-fip/masterfip/masterfip-gw,2019-02-13T14:29:29.072Z,adam-proposed_master,[],[],ssh://git@ohwr.org:7999/cern-fip/masterfip/masterfip-gw.git,https://ohwr.org/cern-fip/masterfip/masterfip-gw.git,https://ohwr.org/cern-fip/masterfip/masterfip-gw,,0.0,,0,2019-03-07T17:27:32.769Z,9361,masterfip,masterfip,group,cern-fip/masterfip,9359.0,,https://ohwr.org/groups/cern-fip/masterfip
10992,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,cape-pwr-12b-6cha,cape / cape-pwr-12b-6cha,cape-pwr-12b-6cha,cape/cape-pwr-12b-6cha,2019-02-13T12:46:19.355Z,main,[],[],ssh://git@ohwr.org:7999/cape/cape-pwr-12b-6cha.git,https://ohwr.org/cape/cape-pwr-12b-6cha.git,https://ohwr.org/cape/cape-pwr-12b-6cha,,0.0,,0,2019-02-13T12:46:19.355Z,9358,cape,cape,group,cape,,,https://ohwr.org/groups/cape
10991,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,bpm-sw,bpm / bpm-sw,bpm-sw,bpm/bpm-sw,2019-02-13T12:46:15.306Z,devel,[],[],ssh://git@ohwr.org:7999/bpm/bpm-sw.git,https://ohwr.org/bpm/bpm-sw.git,https://ohwr.org/bpm/bpm-sw,https://ohwr.org/bpm/bpm-sw/-/blob/devel/README.md,0.0,,0,2019-03-07T17:23:39.900Z,9357,bpm,bpm,group,bpm,,,https://ohwr.org/groups/bpm
10990,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,bpm-rffe,bpm / bpm-rffe,bpm-rffe,bpm/bpm-rffe,2019-02-13T12:46:02.332Z,master,[],[],ssh://git@ohwr.org:7999/bpm/bpm-rffe.git,https://ohwr.org/bpm/bpm-rffe.git,https://ohwr.org/bpm/bpm-rffe,,0.0,,0,2019-03-07T17:27:28.411Z,9357,bpm,bpm,group,bpm,,,https://ohwr.org/groups/bpm
10989,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,bpm-gw,bpm / bpm-gw,bpm-gw,bpm/bpm-gw,2019-02-13T12:45:35.418Z,acq-post-mortem,[],[],ssh://git@ohwr.org:7999/bpm/bpm-gw.git,https://ohwr.org/bpm/bpm-gw.git,https://ohwr.org/bpm/bpm-gw,https://ohwr.org/bpm/bpm-gw/-/blob/acq-post-mortem/README,0.0,,0,2019-03-07T17:28:00.518Z,9357,bpm,bpm,group,bpm,,,https://ohwr.org/groups/bpm
10987,,wr-switch-hdl,white-rabbit / wr-switch-hdl,wr-switch-hdl,white-rabbit/wr-switch-hdl,2019-02-13T10:44:13.117Z,HW-QoS-support,[],[],ssh://git@ohwr.org:7999/white-rabbit/wr-switch-hdl.git,https://ohwr.org/white-rabbit/wr-switch-hdl.git,https://ohwr.org/white-rabbit/wr-switch-hdl,https://ohwr.org/white-rabbit/wr-switch-hdl/-/blob/HW-QoS-support/README,0.0,,0,2019-03-07T17:27:45.400Z,9352,white-rabbit,white-rabbit,group,white-rabbit,,,https://ohwr.org/groups/white-rabbit
10985,Open hardware licences,Licences,Projects / Licences,licences,project/licences,2019-02-12T12:32:39.389Z,master,[],[],ssh://git@ohwr.org:7999/project/licences.git,https://ohwr.org/project/licences.git,https://ohwr.org/project/licences,,0.0,,0,2024-10-02T10:15:07.771Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10984,Companies using the Open Hardware Repository,Companies,Projects / Companies,companies,project/companies,2019-02-12T12:32:16.648Z,master,[],[],ssh://git@ohwr.org:7999/project/companies.git,https://ohwr.org/project/companies.git,https://ohwr.org/project/companies,,0.0,,1,2024-10-02T10:15:09.301Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10983,,Euro ADC 65M 14b 40cha tst PUMA-tst,Projects / Euro ADC 65M 14b 40cha tst PUMA-tst,euro-adc-65m-14b-40cha-tst,project/euro-adc-65m-14b-40cha-tst,2019-02-12T12:32:10.324Z,master,[],[],ssh://git@ohwr.org:7999/project/euro-adc-65m-14b-40cha-tst.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-tst.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-tst,,0.0,,0,2024-09-26T09:58:38.692Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10982,,Euro ADC 65M 14b 40cha sw PUMA-sw,Projects / Euro ADC 65M 14b 40cha sw PUMA-sw,euro-adc-65m-14b-40cha-sw,project/euro-adc-65m-14b-40cha-sw,2019-02-12T12:32:03.719Z,master,[],[],ssh://git@ohwr.org:7999/project/euro-adc-65m-14b-40cha-sw.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-sw.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-sw,,0.0,,0,2024-09-26T09:58:40.941Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10981,,Euro ADC 65M 14b 40cha hw PUMA-hw,Projects / Euro ADC 65M 14b 40cha hw PUMA-hw,euro-adc-65m-14b-40cha-hw,project/euro-adc-65m-14b-40cha-hw,2019-02-12T12:30:55.558Z,master,[],[],ssh://git@ohwr.org:7999/project/euro-adc-65m-14b-40cha-hw.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-hw.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-hw,,0.0,,0,2024-10-02T10:16:34.498Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10980,,Euro ADC 65M 14b 40cha gw PUMA-gw,Projects / Euro ADC 65M 14b 40cha gw PUMA-gw,euro-adc-65m-14b-40cha-gw,project/euro-adc-65m-14b-40cha-gw,2019-02-12T12:30:48.508Z,master,[],[],ssh://git@ohwr.org:7999/project/euro-adc-65m-14b-40cha-gw.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-gw.git,https://ohwr.org/project/euro-adc-65m-14b-40cha-gw,https://ohwr.org/project/euro-adc-65m-14b-40cha-gw/-/blob/master/README.md,0.0,,0,2024-10-02T10:16:36.646Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10979,"Placeholder for cards in Eurocard format

",Eurocard,Projects / Eurocard,eurocard,project/eurocard,2019-02-12T12:30:47.037Z,main,[],[],ssh://git@ohwr.org:7999/project/eurocard.git,https://ohwr.org/project/eurocard.git,https://ohwr.org/project/eurocard,,0.0,,0,2019-02-12T12:30:47.037Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10978,"PUMA (Plataforma Utilizada para el Muestreo de Arapuca) is a
multi-channel digitizer designed to instrument the photon detection
system for the DUNE Photon Detection System. However, it may be useful
for other applications that require 40 - 64 channels of 14-bit digitzier
sampling at 10MSample/s - 65MSample/s.  
PUMA is based on the digitizer designed for the SoLiD short baseline
reactor neutrino detector. It is designed to be connected to external
signal conditioning modules, which are controlled by I2C.  
[More info at the Wiki
page](https://www.ohwr.org/project/euro-adc-65m-14b-40cha/wiki)

",Euro ADC 65M 14b 40cha PUMA,Projects / Euro ADC 65M 14b 40cha PUMA,euro-adc-65m-14b-40cha,project/euro-adc-65m-14b-40cha,2019-02-12T12:30:42.537Z,master,[],[],ssh://git@ohwr.org:7999/project/euro-adc-65m-14b-40cha.git,https://ohwr.org/project/euro-adc-65m-14b-40cha.git,https://ohwr.org/project/euro-adc-65m-14b-40cha,,0.0,,0,2024-10-02T10:16:38.612Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10977,,AIDA-2020 TLU - Testing,Projects / AIDA-2020 TLU - Testing,fmc-mtlu-tst,project/fmc-mtlu-tst,2019-02-12T12:30:40.802Z,main,[],[],ssh://git@ohwr.org:7999/project/fmc-mtlu-tst.git,https://ohwr.org/project/fmc-mtlu-tst.git,https://ohwr.org/project/fmc-mtlu-tst,,0.0,,0,2019-02-12T12:30:40.802Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10976,,AIDA-2020 TLU - Software,Projects / AIDA-2020 TLU - Software,fmc-mtlu-sw,project/fmc-mtlu-sw,2019-02-12T12:30:39.160Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-mtlu-sw.git,https://ohwr.org/project/fmc-mtlu-sw.git,https://ohwr.org/project/fmc-mtlu-sw,https://ohwr.org/project/fmc-mtlu-sw/-/blob/master/README.md,0.0,,1,2023-06-01T09:07:14.469Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10975,,AIDA-2020 TLU - Hardware,Projects / AIDA-2020 TLU - Hardware,fmc-mtlu-hw,project/fmc-mtlu-hw,2019-02-12T12:30:01.704Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-mtlu-hw.git,https://ohwr.org/project/fmc-mtlu-hw.git,https://ohwr.org/project/fmc-mtlu-hw,https://ohwr.org/project/fmc-mtlu-hw/-/blob/master/README.md,0.0,,1,2020-10-08T15:07:45.656Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10974,"FPGA Firmware ( ""Gateware"" ) for AIDA-2020 TLU and AIDA mini-TLU

Uses ""IPBus Build"" ( ipbb )

Build instructions at Instructions
[here](https://ohwr.org/project/fmc-mtlu-gw/wikis/Building-AIDA-2020-TLU-firmware)

",AIDA-2020 TLU - Gateware,Projects / AIDA-2020 TLU - Gateware,fmc-mtlu-gw,project/fmc-mtlu-gw,2019-02-12T12:29:50.683Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-mtlu-gw.git,https://ohwr.org/project/fmc-mtlu-gw.git,https://ohwr.org/project/fmc-mtlu-gw,,1.0,,1,2024-10-02T10:16:42.744Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10973,"TiCkS is a flexible White Rabbit based time-stamping board. It is based
on the SPEC board developed for the CTA collaboration. It provides an
interface to a CTA camera (Inputs: Read-out Trigger signals, Busy
Trigger), (Outputs: PPS signal , 10MHz clock, External trigger signal).

[More info at the Wiki
page](https://www.ohwr.org/project/spec-ticks/wiki)

",TiCkS,Projects / TiCkS,spec-ticks,project/spec-ticks,2019-02-12T12:29:44.950Z,master,[],[],ssh://git@ohwr.org:7999/project/spec-ticks.git,https://ohwr.org/project/spec-ticks.git,https://ohwr.org/project/spec-ticks,https://ohwr.org/project/spec-ticks/-/blob/master/README.md,0.0,,0,2024-10-02T10:16:47.121Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10972,"White Rabbit Switch WRS-3/18 (hardware version 3.4) with modified SCB
prepared for the low-jitter daughterboard and modified backplane.  
Commercially available.  
[More info at the Wiki
page](https://www.ohwr.org/project/wrs-ljdprep-hw/wiki)

",WRS-318 with LJD prepared hardware,Projects / WRS-318 with LJD prepared hardware,wrs-ljdprep-hw,project/wrs-ljdprep-hw,2019-02-12T12:29:22.539Z,master,[],[],ssh://git@ohwr.org:7999/project/wrs-ljdprep-hw.git,https://ohwr.org/project/wrs-ljdprep-hw.git,https://ohwr.org/project/wrs-ljdprep-hw,,0.0,,0,2024-10-02T10:16:48.585Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10971,"This project covers the hardware development of version 4 of the White Rabbit switch (WRS-v4).  
[More info at the Wiki
page](https://www.ohwr.org/project/wr-switch-hw-v4/wiki)

",White Rabbit Switch - Hardware V4,Projects / White Rabbit Switch - Hardware V4,wr-switch-hw-v4,project/wr-switch-hw-v4,2019-02-12T12:29:18.247Z,master,[],[],ssh://git@ohwr.org:7999/project/wr-switch-hw-v4.git,https://ohwr.org/project/wr-switch-hw-v4.git,https://ohwr.org/project/wr-switch-hw-v4,https://ohwr.org/project/wr-switch-hw-v4/-/blob/master/README.md,0.0,,1,2025-02-04T15:18:12.557Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10970,"VME projects are sub-projects of this ohwr project.  
See all sub-projects for more information.

",VME,Projects / VME,vme,project/vme,2019-02-12T12:29:16.555Z,main,[],[],ssh://git@ohwr.org:7999/project/vme.git,https://ohwr.org/project/vme.git,https://ohwr.org/project/vme,,0.0,,0,2019-02-12T12:29:16.555Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10968,"FMC 4 channel Serial link transceiver with differential LEMO connectors.
Differential signalling with Vh=3.3V and Vl=1.7V.  
[More info at the Wiki
page](https://www.ohwr.org/project/fmc-dtxrx-4cha/wiki)

",FMC-DTXRX-4CHA,Projects / FMC-DTXRX-4CHA,fmc-dtxrx-4cha,project/fmc-dtxrx-4cha,2019-02-12T12:28:55.075Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-dtxrx-4cha.git,https://ohwr.org/project/fmc-dtxrx-4cha.git,https://ohwr.org/project/fmc-dtxrx-4cha,,0.0,,0,2024-10-02T10:16:58.347Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10966,"Training project to learn about Power Delivery Network measurements and
simulations. With a PDN usually the power distribution on a PCB is
meant.  
This project describes a PCB with additional connectors to measure the
power distribution quality.  
[More info at the Wiki page](https://www.ohwr.org/project/hellopdn/wiki)

",Hello PDN,Projects / Hello PDN,hellopdn,project/hellopdn,2019-02-12T12:28:23.653Z,master,[],[],ssh://git@ohwr.org:7999/project/hellopdn.git,https://ohwr.org/project/hellopdn.git,https://ohwr.org/project/hellopdn,,0.0,,0,2024-10-02T10:16:59.742Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10965,"Placeholder for projects where its main purpose is training

",Training projects,Projects / Training projects,training,project/training,2019-02-12T12:28:22.089Z,main,[],[],ssh://git@ohwr.org:7999/project/training.git,https://ohwr.org/project/training.git,https://ohwr.org/project/training,,0.0,,0,2019-02-12T12:28:22.089Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10964,"This is a PCB-design + Arduino firmware for an Ethernet-controlled 1:8
RF-multiplexer. It allows selecting as output one of eight
input-channels, as commonly used e.g. in timing-laboratories when one
wants to measure many RF-sources (clock outputs like 1PPS or 10MHz) with
a single instrument (frequency or time-interval counter).  
The design is for two independent MUX-boards to fit in a 1U 19” rack
enclosure.  
For more information, see the
[wiki](https://www.ohwr.org/project/rf-mux-8ch/wikis/)

",RF Multiplexer 8ch 1GHz,Projects / RF Multiplexer 8ch 1GHz,rf-mux-8ch,project/rf-mux-8ch,2019-02-12T12:28:05.123Z,master,[],[],ssh://git@ohwr.org:7999/project/rf-mux-8ch.git,https://ohwr.org/project/rf-mux-8ch.git,https://ohwr.org/project/rf-mux-8ch,https://ohwr.org/project/rf-mux-8ch/-/blob/master/README.txt,0.0,,1,2024-10-02T10:17:02.805Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10963,"LIST is a trigger distribution system based on White Rabbit. It can
receive a trigger from a “cloud” of devices and distribute it to all
relevant devices to for example freeze their acquisition buffers. The
latency between reception and transmission of a trigger is done with a
low and notably **fixed latency**, with an accuracy of better than 1
ns.  
The hardware of the LIST nodes is based on the SVEC FMC carrier equipped
with a FMC TDC mezzanine and a Fine Delay mezzanine.  
[More info at the Wiki page](https://www.ohwr.org/project/list/wiki)

",LHC Instability Trigger Distribution LIST,Projects / LHC Instability Trigger Distribution LIST,list,project/list,2019-02-12T12:27:53.411Z,master,[],[],ssh://git@ohwr.org:7999/project/list.git,https://ohwr.org/project/list.git,https://ohwr.org/project/list,https://ohwr.org/project/list/-/blob/master/README.md,0.0,,0,2024-10-02T10:17:05.160Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10962,"This project contains gateware for the Distributed IO Tier demonstrator
according to the CERN Warm Interlocks specification

",DIOT WIC Gateware,Projects / DIOT WIC Gateware,diot-wic-gw,project/diot-wic-gw,2019-02-12T12:27:44.620Z,master,[],[],ssh://git@ohwr.org:7999/project/diot-wic-gw.git,https://ohwr.org/project/diot-wic-gw.git,https://ohwr.org/project/diot-wic-gw,https://ohwr.org/project/diot-wic-gw/-/blob/master/README,0.0,https://ohwr.org/uploads/-/system/project/avatar/10962/logo_black_1_.png,0,2024-10-02T10:17:06.580Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10961,"Intel Arria V based VME64x carrier for one **FMC+** mezzanine with six SFP connectors, DDR3 memory and clocking resources to support White Rabbit. For more details please refer to the [wiki pages](https://ohwr.org/project/vfc-hs/wikis/home).",VME FMC Carrier - VFC-HS,Projects / VME FMC Carrier - VFC-HS,vfc-hs,project/vfc-hs,2019-02-12T12:27:29.664Z,master,[],[],ssh://git@ohwr.org:7999/project/vfc-hs.git,https://ohwr.org/project/vfc-hs.git,https://ohwr.org/project/vfc-hs,,0.0,,2,2024-10-02T10:17:08.276Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10960,"The OPT ADC 10k 32b 1cha is a single channel 10kSPS 32 bit ADC card in
the format defined by the CERN TE-EPC group for use with the Function
Generator Controller (FGC 3.2) . It is also known under the name
HPM7177.

",OPT-ADC-10k-32b-1cha HPM7177,Projects / OPT-ADC-10k-32b-1cha HPM7177,opt-adc-10k-32b-1cha,project/opt-adc-10k-32b-1cha,2019-02-12T12:27:09.024Z,master,[],[],ssh://git@ohwr.org:7999/project/opt-adc-10k-32b-1cha.git,https://ohwr.org/project/opt-adc-10k-32b-1cha.git,https://ohwr.org/project/opt-adc-10k-32b-1cha,,0.0,,0,2025-02-03T14:21:52.712Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10959,"A radiation-tolerant digital I/O module with sixteen 24 Volt optically
isolated inputs and outputs. 3U module with AirMax backplane connector
for DIOT crate.

",DIOT DIO 16ch opt 24V,Projects / DIOT DIO 16ch opt 24V,diot-dio-16ch-opt-24v,project/diot-dio-16ch-opt-24v,2019-02-12T12:26:57.050Z,master,[],[],ssh://git@ohwr.org:7999/project/diot-dio-16ch-opt-24v.git,https://ohwr.org/project/diot-dio-16ch-opt-24v.git,https://ohwr.org/project/diot-dio-16ch-opt-24v,,0.0,https://ohwr.org/uploads/-/system/project/avatar/10959/logo_black_1_.png,0,2024-10-02T10:17:11.992Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10958,"Distributed I/O Tier - these are electronics modules installed close to
a particle accelerator in radiation-exposed or radiation-free areas
controlled by the master in the Front-end tier over the fieldbus.  
These are usually FPGA-based boards sampling digital and analog inputs,
driving outputs and performing various safety critical operations.  
[More info at the Wiki page](https://www.ohwr.org/project/diot/wiki)

",DIOT - Distributed IO Tier,Projects / DIOT - Distributed IO Tier,diot,project/diot,2019-02-12T12:26:50.515Z,master,[],[],ssh://git@ohwr.org:7999/project/diot.git,https://ohwr.org/project/diot.git,https://ohwr.org/project/diot,,0.0,https://ohwr.org/uploads/-/system/project/avatar/10958/logo_black.png,2,2025-01-30T10:42:32.322Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10957,"The CTR FMC is an FMC card that can be used, in conjunction with the
Simple PCIe FMC carrier (SPEC), to design a General Machine Timing (GMT)
Receiver.  
[More info at the Wiki
page](https://www.ohwr.org/project/ctr-fmc-5chttla/wiki)

",CTR FMC 5 CH TTL RS485,Projects / CTR FMC 5 CH TTL RS485,ctr-fmc-5chttla,project/ctr-fmc-5chttla,2019-02-12T12:26:17.627Z,master,[],[],ssh://git@ohwr.org:7999/project/ctr-fmc-5chttla.git,https://ohwr.org/project/ctr-fmc-5chttla.git,https://ohwr.org/project/ctr-fmc-5chttla,,0.0,,0,2024-10-02T10:17:15.984Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10956,"Radiation tolerant LED luminaires. Currently in production with two manufacturers.
[More info at the Wiki
page](https://www.ohwr.org/project/radtol-led-luminaire/wiki)

",Radiation Tolerant LED Luminaire,Projects / Radiation Tolerant LED Luminaire,radtol-led-luminaire,project/radtol-led-luminaire,2019-02-12T12:25:58.271Z,master,"['GaN', 'LED', 'hard-hard', 'lighting', 'rad hard', 'radiation', 'tolerant', 'wide bandgap']","['GaN', 'LED', 'hard-hard', 'lighting', 'rad hard', 'radiation', 'tolerant', 'wide bandgap']",ssh://git@ohwr.org:7999/project/radtol-led-luminaire.git,https://ohwr.org/project/radtol-led-luminaire.git,https://ohwr.org/project/radtol-led-luminaire,,0.0,,0,2024-10-02T10:17:17.708Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10955,"A plug\&play mini-module for flexible White Rabbit integration. The SFP
fibre-optic module should be implemented on the carrier board.  
[More info at the Wiki
page](https://www.ohwr.org/project/mini-wr/wiki)

",Mini-WR,Projects / Mini-WR,mini-wr,project/mini-wr,2019-02-12T12:25:10.932Z,master,[],[],ssh://git@ohwr.org:7999/project/mini-wr.git,https://ohwr.org/project/mini-wr.git,https://ohwr.org/project/mini-wr,,0.0,,0,2024-10-02T10:17:18.999Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10954,"Fanless version of the White Rabbit Switch WRS-3/18 (hardware version
3.4) with the low-jitter daughterboard integrated.  
[More info at the Wiki
page](https://www.ohwr.org/project/wrs-fl-hw/wiki)

",WRS Fan-less hardware,Projects / WRS Fan-less hardware,wrs-fl-hw,project/wrs-fl-hw,2019-02-12T12:22:47.668Z,master,[],[],ssh://git@ohwr.org:7999/project/wrs-fl-hw.git,https://ohwr.org/project/wrs-fl-hw.git,https://ohwr.org/project/wrs-fl-hw,,0.0,,0,2024-10-02T10:17:27.961Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10953,"VHDL coding style document to be used at ohwr.org  
The project contains also a tool to automatically check the coding
style.  
[More info at the Wiki
page](https://www.ohwr.org/project/vhdl-style/wiki)

",VHDL Coding Style,Projects / VHDL Coding Style,vhdl-style,project/vhdl-style,2019-02-12T12:22:33.062Z,master,[],[],ssh://git@ohwr.org:7999/project/vhdl-style.git,https://ohwr.org/project/vhdl-style.git,https://ohwr.org/project/vhdl-style,https://ohwr.org/project/vhdl-style/-/blob/master/README,0.0,,0,2024-10-02T10:17:30.085Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10952,"A simple 4-lane PCIe carrier for a FPGA Mezzanine Card (VITA 57). It
supports the White Rabbit timing and control network.  
[More info at the Wiki page](https://www.ohwr.org/project/spec7/wiki)

",SPEC7,Projects / SPEC7,spec7,project/spec7,2019-02-12T12:20:57.203Z,master,[],[],ssh://git@ohwr.org:7999/project/spec7.git,https://ohwr.org/project/spec7.git,https://ohwr.org/project/spec7,https://ohwr.org/project/spec7/-/blob/master/README.md,0.0,,1,2024-10-02T10:17:33.850Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10951,"The High Performance WR Receiver module is an MTCA eRTM (slots 14-15) WR receiver with redundant uplinks, providing a variety of ultra-low jitter clock signals.

[More info at the Wiki
page](https://www.ohwr.org/project/ertm15-llrf-wr/wiki)

",High Performance MTCA.4 White Rabbit Receiver,Projects / High Performance MTCA.4 White Rabbit Receiver,ertm15-llrf-wr,project/ertm15-llrf-wr,2019-02-12T12:19:54.310Z,master,['wr mtca'],['wr mtca'],ssh://git@ohwr.org:7999/project/ertm15-llrf-wr.git,https://ohwr.org/project/ertm15-llrf-wr.git,https://ohwr.org/project/ertm15-llrf-wr,https://ohwr.org/project/ertm15-llrf-wr/-/blob/master/README,0.0,,3,2024-10-02T10:17:38.056Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10950,"PCIe to VME bridge. [More info at the Wiki page](https://www.ohwr.org/project/pcie-vme-bridge/wiki)

",VME SBC A25 PCIe to VME bridge,Projects / VME SBC A25 PCIe to VME bridge,vme-sbc-a25-pcie-vme-bridge,project/vme-sbc-a25-pcie-vme-bridge,2019-02-12T12:19:35.503Z,master,[],[],ssh://git@ohwr.org:7999/project/vme-sbc-a25-pcie-vme-bridge.git,https://ohwr.org/project/vme-sbc-a25-pcie-vme-bridge.git,https://ohwr.org/project/vme-sbc-a25-pcie-vme-bridge,https://ohwr.org/project/vme-sbc-a25-pcie-vme-bridge/-/blob/master/README.md,0.0,,0,2024-10-02T10:17:42.525Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
